# ---------------------------------- WARNING ----------------------------------------,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,
# may not have received Director's approval. Any such data values are qualified,,,
# as provisional and are subject to revision. Provisional data are released on the,,,
# condition that neither the USGS nor the United States Government may be held liable,,,
# for any damages resulting from its use.,,,
#,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,
#,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,
#,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,
# retrieved: 2018-09-26 15:59:55 EDT       (sdww02),,,
#,,,
# Data for the following 1 site(s) are contained in this file,,,
"#    USGS 08066500 Trinity Rv at Romayor, TX",,,
# -----------------------------------------------------------------------------------,,,
#,,,
# Data provided for site 08066500,,,
#            TS   parameter     statistic     Description,,,
"#        133980       00060     00003     Discharge, cubic feet per second (Mean)",,,
"#        173616       00060     00001     Discharge, cubic feet per second (Maximum)",,,
"#        173617       00060     00002     Discharge, cubic feet per second (Minimum)",,,
#,,,
# Data-value qualification codes included in this output:,,,
#        ,,,
#     A  Approved for publication -- Processing and review completed.,,,
#     P  Provisional data subject to revision.,,,
#     e  Value has been estimated.,,,
# ,,,
agency_cd,site_no,datetime,133980_00060_00003
USGS,8066500,10/8/1978,541
USGS,8066500,10/9/1978,546
USGS,8066500,10/10/1978,543
USGS,8066500,10/11/1978,541
USGS,8066500,10/12/1978,537
USGS,8066500,10/13/1978,533
USGS,8066500,10/14/1978,528
USGS,8066500,10/15/1978,520
USGS,8066500,10/16/1978,523
USGS,8066500,10/17/1978,525
USGS,8066500,10/18/1978,521
USGS,8066500,10/19/1978,524
USGS,8066500,10/20/1978,527
USGS,8066500,10/21/1978,533
USGS,8066500,10/22/1978,538
USGS,8066500,10/23/1978,536
USGS,8066500,10/24/1978,536
USGS,8066500,10/25/1978,544
USGS,8066500,10/26/1978,559
USGS,8066500,10/27/1978,556
USGS,8066500,10/28/1978,541
USGS,8066500,10/29/1978,542
USGS,8066500,10/30/1978,527
USGS,8066500,10/31/1978,529
USGS,8066500,11/1/1978,527
USGS,8066500,11/2/1978,521
USGS,8066500,11/3/1978,521
USGS,8066500,11/4/1978,928
USGS,8066500,11/5/1978,1180
USGS,8066500,11/6/1978,1040
USGS,8066500,11/7/1978,982
USGS,8066500,11/8/1978,1030
USGS,8066500,11/9/1978,1050
USGS,8066500,11/10/1978,1230
USGS,8066500,11/11/1978,1760
USGS,8066500,11/12/1978,1820
USGS,8066500,11/13/1978,1790
USGS,8066500,11/14/1978,1590
USGS,8066500,11/15/1978,1490
USGS,8066500,11/16/1978,1480
USGS,8066500,11/17/1978,1470
USGS,8066500,11/18/1978,1110
USGS,8066500,11/19/1978,1020
USGS,8066500,11/20/1978,1170
USGS,8066500,11/21/1978,913
USGS,8066500,11/22/1978,730
USGS,8066500,11/23/1978,673
USGS,8066500,11/24/1978,642
USGS,8066500,11/25/1978,594
USGS,8066500,11/26/1978,750
USGS,8066500,11/27/1978,1130
USGS,8066500,11/28/1978,1010
USGS,8066500,11/29/1978,920
USGS,8066500,11/30/1978,836
USGS,8066500,12/1/1978,743
USGS,8066500,12/2/1978,679
USGS,8066500,12/3/1978,796
USGS,8066500,12/4/1978,1450
USGS,8066500,12/5/1978,1330
USGS,8066500,12/6/1978,1120
USGS,8066500,12/7/1978,1020
USGS,8066500,12/8/1978,920
USGS,8066500,12/9/1978,913
USGS,8066500,12/10/1978,878
USGS,8066500,12/11/1978,769
USGS,8066500,12/12/1978,692
USGS,8066500,12/13/1978,654
USGS,8066500,12/14/1978,648
USGS,8066500,12/15/1978,648
USGS,8066500,12/16/1978,648
USGS,8066500,12/17/1978,642
USGS,8066500,12/18/1978,630
USGS,8066500,12/19/1978,612
USGS,8066500,12/20/1978,600
USGS,8066500,12/21/1978,587
USGS,8066500,12/22/1978,575
USGS,8066500,12/23/1978,581
USGS,8066500,12/24/1978,581
USGS,8066500,12/25/1978,568
USGS,8066500,12/26/1978,568
USGS,8066500,12/27/1978,612
USGS,8066500,12/28/1978,618
USGS,8066500,12/29/1978,618
USGS,8066500,12/30/1978,705
USGS,8066500,12/31/1978,743
USGS,8066500,1/1/1979,1240
USGS,8066500,1/2/1979,2120
USGS,8066500,1/3/1979,1560
USGS,8066500,1/4/1979,1040
USGS,8066500,1/5/1979,920
USGS,8066500,1/6/1979,1550
USGS,8066500,1/7/1979,5690
USGS,8066500,1/8/1979,6080
USGS,8066500,1/9/1979,3910
USGS,8066500,1/10/1979,5000
USGS,8066500,1/11/1979,5540
USGS,8066500,1/12/1979,5360
USGS,8066500,1/13/1979,5230
USGS,8066500,1/14/1979,4990
USGS,8066500,1/15/1979,4810
USGS,8066500,1/16/1979,4760
USGS,8066500,1/17/1979,4730
USGS,8066500,1/18/1979,4710
USGS,8066500,1/19/1979,8940
USGS,8066500,1/20/1979,22800
USGS,8066500,1/21/1979,23800
USGS,8066500,1/22/1979,21300
USGS,8066500,1/23/1979,17100
USGS,8066500,1/24/1979,14900
USGS,8066500,1/25/1979,12400
USGS,8066500,1/26/1979,10900
USGS,8066500,1/27/1979,10700
USGS,8066500,1/28/1979,8670
USGS,8066500,1/29/1979,3890
USGS,8066500,1/30/1979,2630
USGS,8066500,1/31/1979,3580
USGS,8066500,2/1/1979,3800
USGS,8066500,2/2/1979,3540
USGS,8066500,2/3/1979,3510
USGS,8066500,2/4/1979,3570
USGS,8066500,2/5/1979,4670
USGS,8066500,2/6/1979,12500
USGS,8066500,2/7/1979,25500
USGS,8066500,2/8/1979,25600
USGS,8066500,2/9/1979,23200
USGS,8066500,2/10/1979,18100
USGS,8066500,2/11/1979,13700
USGS,8066500,2/12/1979,12200
USGS,8066500,2/13/1979,9500
USGS,8066500,2/14/1979,7270
USGS,8066500,2/15/1979,6900
USGS,8066500,2/16/1979,4930
USGS,8066500,2/17/1979,2320
USGS,8066500,2/18/1979,2570
USGS,8066500,2/19/1979,4090
USGS,8066500,2/20/1979,5060
USGS,8066500,2/21/1979,5420
USGS,8066500,2/22/1979,5210
USGS,8066500,2/23/1979,5260
USGS,8066500,2/24/1979,9520
USGS,8066500,2/25/1979,20300
USGS,8066500,2/26/1979,23400
USGS,8066500,2/27/1979,21500
USGS,8066500,2/28/1979,15600
USGS,8066500,3/1/1979,12700
USGS,8066500,3/2/1979,12200
USGS,8066500,3/3/1979,11900
USGS,8066500,3/4/1979,11100
USGS,8066500,3/5/1979,8200
USGS,8066500,3/6/1979,5440
USGS,8066500,3/7/1979,4320
USGS,8066500,3/8/1979,4070
USGS,8066500,3/9/1979,3980
USGS,8066500,3/10/1979,3920
USGS,8066500,3/11/1979,4600
USGS,8066500,3/12/1979,5120
USGS,8066500,3/13/1979,4560
USGS,8066500,3/14/1979,4120
USGS,8066500,3/15/1979,3960
USGS,8066500,3/16/1979,3440
USGS,8066500,3/17/1979,8370
USGS,8066500,3/18/1979,14200
USGS,8066500,3/19/1979,14700
USGS,8066500,3/20/1979,17300
USGS,8066500,3/21/1979,23000
USGS,8066500,3/22/1979,27500
USGS,8066500,3/23/1979,29200
USGS,8066500,3/24/1979,30000
USGS,8066500,3/25/1979,30700
USGS,8066500,3/26/1979,30600
USGS,8066500,3/27/1979,30100
USGS,8066500,3/28/1979,30000
USGS,8066500,3/29/1979,28100
USGS,8066500,3/30/1979,23800
USGS,8066500,3/31/1979,22500
USGS,8066500,4/1/1979,21200
USGS,8066500,4/2/1979,19100
USGS,8066500,4/3/1979,31600
USGS,8066500,4/4/1979,36500
USGS,8066500,4/5/1979,30800
USGS,8066500,4/6/1979,28300
USGS,8066500,4/7/1979,27000
USGS,8066500,4/8/1979,26500
USGS,8066500,4/9/1979,26300
USGS,8066500,4/10/1979,26200
USGS,8066500,4/11/1979,26200
USGS,8066500,4/12/1979,26100
USGS,8066500,4/13/1979,23800
USGS,8066500,4/14/1979,18000
USGS,8066500,4/15/1979,13600
USGS,8066500,4/16/1979,9790
USGS,8066500,4/17/1979,6030
USGS,8066500,4/18/1979,4620
USGS,8066500,4/19/1979,9540
USGS,8066500,4/20/1979,21800
USGS,8066500,4/21/1979,53600
USGS,8066500,4/22/1979,60500
USGS,8066500,4/23/1979,51600
USGS,8066500,4/24/1979,44400
USGS,8066500,4/25/1979,34100
USGS,8066500,4/26/1979,23800
USGS,8066500,4/27/1979,16200
USGS,8066500,4/28/1979,10300
USGS,8066500,4/29/1979,6370
USGS,8066500,4/30/1979,5130
USGS,8066500,5/1/1979,5010
USGS,8066500,5/2/1979,4960
USGS,8066500,5/3/1979,5460
USGS,8066500,5/4/1979,12200
USGS,8066500,5/5/1979,32200
USGS,8066500,5/6/1979,32100
USGS,8066500,5/7/1979,28300
USGS,8066500,5/8/1979,26800
USGS,8066500,5/9/1979,24700
USGS,8066500,5/10/1979,21200
USGS,8066500,5/11/1979,17500
USGS,8066500,5/12/1979,16800
USGS,8066500,5/13/1979,16600
USGS,8066500,5/14/1979,16600
USGS,8066500,5/15/1979,16600
USGS,8066500,5/16/1979,16500
USGS,8066500,5/17/1979,16600
USGS,8066500,5/18/1979,18100
USGS,8066500,5/19/1979,20700
USGS,8066500,5/20/1979,21100
USGS,8066500,5/21/1979,21300
USGS,8066500,5/22/1979,24100
USGS,8066500,5/23/1979,28900
USGS,8066500,5/24/1979,29900
USGS,8066500,5/25/1979,29700
USGS,8066500,5/26/1979,26100
USGS,8066500,5/27/1979,17700
USGS,8066500,5/28/1979,12000
USGS,8066500,5/29/1979,11000
USGS,8066500,5/30/1979,16900
USGS,8066500,5/31/1979,31300
USGS,8066500,6/1/1979,36800
USGS,8066500,6/2/1979,41200
USGS,8066500,6/3/1979,50400
USGS,8066500,6/4/1979,53700
USGS,8066500,6/5/1979,49900
USGS,8066500,6/6/1979,45400
USGS,8066500,6/7/1979,39700
USGS,8066500,6/8/1979,36800
USGS,8066500,6/9/1979,35500
USGS,8066500,6/10/1979,35000
USGS,8066500,6/11/1979,34500
USGS,8066500,6/12/1979,32200
USGS,8066500,6/13/1979,28000
USGS,8066500,6/14/1979,23000
USGS,8066500,6/15/1979,18700
USGS,8066500,6/16/1979,14500
USGS,8066500,6/17/1979,10800
USGS,8066500,6/18/1979,7370
USGS,8066500,6/19/1979,5400
USGS,8066500,6/20/1979,5160
USGS,8066500,6/21/1979,5090
USGS,8066500,6/22/1979,5050
USGS,8066500,6/23/1979,5010
USGS,8066500,6/24/1979,4730
USGS,8066500,6/25/1979,4330
USGS,8066500,6/26/1979,4310
USGS,8066500,6/27/1979,4310
USGS,8066500,6/28/1979,4290
USGS,8066500,6/29/1979,4260
USGS,8066500,6/30/1979,4240
USGS,8066500,7/1/1979,4220
USGS,8066500,7/2/1979,4090
USGS,8066500,7/3/1979,3010
USGS,8066500,7/4/1979,2780
USGS,8066500,7/5/1979,2750
USGS,8066500,7/6/1979,2750
USGS,8066500,7/7/1979,2810
USGS,8066500,7/8/1979,2800
USGS,8066500,7/9/1979,2870
USGS,8066500,7/10/1979,3330
USGS,8066500,7/11/1979,3510
USGS,8066500,7/12/1979,3450
USGS,8066500,7/13/1979,2610
USGS,8066500,7/14/1979,2260
USGS,8066500,7/15/1979,2290
USGS,8066500,7/16/1979,2240
USGS,8066500,7/17/1979,2230
USGS,8066500,7/18/1979,2770
USGS,8066500,7/19/1979,4360
USGS,8066500,7/20/1979,4030
USGS,8066500,7/21/1979,3810
USGS,8066500,7/22/1979,3320
USGS,8066500,7/23/1979,3230
USGS,8066500,7/24/1979,3210
USGS,8066500,7/25/1979,3230
USGS,8066500,7/26/1979,5130
USGS,8066500,7/27/1979,10100
USGS,8066500,7/28/1979,23400
USGS,8066500,7/29/1979,25200
USGS,8066500,7/30/1979,24400
USGS,8066500,7/31/1979,22500
USGS,8066500,8/1/1979,19500
USGS,8066500,8/2/1979,12900
USGS,8066500,8/3/1979,6450
USGS,8066500,8/4/1979,2780
USGS,8066500,8/5/1979,2290
USGS,8066500,8/6/1979,2220
USGS,8066500,8/7/1979,2200
USGS,8066500,8/8/1979,2250
USGS,8066500,8/9/1979,2900
USGS,8066500,8/10/1979,3740
USGS,8066500,8/11/1979,3860
USGS,8066500,8/12/1979,3790
USGS,8066500,8/13/1979,3730
USGS,8066500,8/14/1979,3660
USGS,8066500,8/15/1979,3650
USGS,8066500,8/16/1979,3610
USGS,8066500,8/17/1979,3540
USGS,8066500,8/18/1979,3510
USGS,8066500,8/19/1979,3490
USGS,8066500,8/20/1979,3470
USGS,8066500,8/21/1979,2860
USGS,8066500,8/22/1979,2300
USGS,8066500,8/23/1979,2260
USGS,8066500,8/24/1979,2240
USGS,8066500,8/25/1979,2260
USGS,8066500,8/26/1979,2250
USGS,8066500,8/27/1979,2250
USGS,8066500,8/28/1979,2170
USGS,8066500,8/29/1979,2010
USGS,8066500,8/30/1979,2010
USGS,8066500,8/31/1979,2010
USGS,8066500,9/1/1979,2010
USGS,8066500,9/2/1979,2030
USGS,8066500,9/3/1979,2010
USGS,8066500,9/4/1979,1990
USGS,8066500,9/5/1979,1970
USGS,8066500,9/6/1979,1970
USGS,8066500,9/7/1979,1970
USGS,8066500,9/8/1979,1970
USGS,8066500,9/9/1979,1970
USGS,8066500,9/10/1979,1920
USGS,8066500,9/11/1979,1830
USGS,8066500,9/12/1979,1790
USGS,8066500,9/13/1979,1700
USGS,8066500,9/14/1979,1700
USGS,8066500,9/15/1979,1700
USGS,8066500,9/16/1979,1640
USGS,8066500,9/17/1979,1310
USGS,8066500,9/18/1979,1250
USGS,8066500,9/19/1979,2140
USGS,8066500,9/20/1979,30900
USGS,8066500,9/21/1979,44100
USGS,8066500,9/22/1979,40300
USGS,8066500,9/23/1979,36300
USGS,8066500,9/24/1979,28400
USGS,8066500,9/25/1979,19200
USGS,8066500,9/26/1979,11400
USGS,8066500,9/27/1979,6440
USGS,8066500,9/28/1979,3410
USGS,8066500,9/29/1979,2010
USGS,8066500,9/30/1979,1660
USGS,8066500,10/1/1979,1560
USGS,8066500,10/2/1979,1540
USGS,8066500,10/3/1979,1500
USGS,8066500,10/4/1979,1480
USGS,8066500,10/5/1979,1450
USGS,8066500,10/6/1979,1450
USGS,8066500,10/7/1979,1350
USGS,8066500,10/8/1979,1220
USGS,8066500,10/9/1979,1210
USGS,8066500,10/10/1979,1190
USGS,8066500,10/11/1979,1170
USGS,8066500,10/12/1979,1170
USGS,8066500,10/13/1979,1170
USGS,8066500,10/14/1979,1140
USGS,8066500,10/15/1979,1130
USGS,8066500,10/16/1979,1120
USGS,8066500,10/17/1979,1120
USGS,8066500,10/18/1979,1120
USGS,8066500,10/19/1979,1110
USGS,8066500,10/20/1979,1110
USGS,8066500,10/21/1979,1100
USGS,8066500,10/22/1979,1180
USGS,8066500,10/23/1979,1220
USGS,8066500,10/24/1979,1040
USGS,8066500,10/25/1979,886
USGS,8066500,10/26/1979,821
USGS,8066500,10/27/1979,816
USGS,8066500,10/28/1979,854
USGS,8066500,10/29/1979,859
USGS,8066500,10/30/1979,975
USGS,8066500,10/31/1979,3910
USGS,8066500,11/1/1979,5230
USGS,8066500,11/2/1979,4150
USGS,8066500,11/3/1979,3180
USGS,8066500,11/4/1979,2750
USGS,8066500,11/5/1979,2480
USGS,8066500,11/6/1979,2120
USGS,8066500,11/7/1979,2050
USGS,8066500,11/8/1979,2020
USGS,8066500,11/9/1979,1800
USGS,8066500,11/10/1979,1550
USGS,8066500,11/11/1979,1550
USGS,8066500,11/12/1979,1520
USGS,8066500,11/13/1979,1490
USGS,8066500,11/14/1979,1450
USGS,8066500,11/15/1979,1440
USGS,8066500,11/16/1979,1410
USGS,8066500,11/17/1979,1280
USGS,8066500,11/18/1979,1230
USGS,8066500,11/19/1979,1220
USGS,8066500,11/20/1979,1220
USGS,8066500,11/21/1979,1380
USGS,8066500,11/22/1979,8140
USGS,8066500,11/23/1979,9330
USGS,8066500,11/24/1979,8990
USGS,8066500,11/25/1979,8590
USGS,8066500,11/26/1979,6920
USGS,8066500,11/27/1979,4510
USGS,8066500,11/28/1979,3730
USGS,8066500,11/29/1979,3050
USGS,8066500,11/30/1979,2280
USGS,8066500,12/1/1979,2110
USGS,8066500,12/2/1979,2070
USGS,8066500,12/3/1979,1970
USGS,8066500,12/4/1979,1290
USGS,8066500,12/5/1979,1120
USGS,8066500,12/6/1979,1110
USGS,8066500,12/7/1979,1090
USGS,8066500,12/8/1979,1080
USGS,8066500,12/9/1979,1080
USGS,8066500,12/10/1979,1070
USGS,8066500,12/11/1979,1070
USGS,8066500,12/12/1979,1320
USGS,8066500,12/13/1979,7190
USGS,8066500,12/14/1979,10800
USGS,8066500,12/15/1979,10200
USGS,8066500,12/16/1979,9900
USGS,8066500,12/17/1979,9410
USGS,8066500,12/18/1979,7580
USGS,8066500,12/19/1979,5190
USGS,8066500,12/20/1979,4340
USGS,8066500,12/21/1979,3630
USGS,8066500,12/22/1979,2980
USGS,8066500,12/23/1979,2910
USGS,8066500,12/24/1979,3820
USGS,8066500,12/25/1979,4940
USGS,8066500,12/26/1979,6230
USGS,8066500,12/27/1979,8500
USGS,8066500,12/28/1979,11000
USGS,8066500,12/29/1979,12400
USGS,8066500,12/30/1979,12700
USGS,8066500,12/31/1979,12300
USGS,8066500,1/1/1980,9980
USGS,8066500,1/2/1980,8260
USGS,8066500,1/3/1980,5970
USGS,8066500,1/4/1980,5330
USGS,8066500,1/5/1980,5170
USGS,8066500,1/6/1980,3860
USGS,8066500,1/7/1980,2800
USGS,8066500,1/8/1980,2630
USGS,8066500,1/9/1980,2580
USGS,8066500,1/10/1980,2570
USGS,8066500,1/11/1980,2570
USGS,8066500,1/12/1980,2550
USGS,8066500,1/13/1980,2530
USGS,8066500,1/14/1980,2450
USGS,8066500,1/15/1980,1770
USGS,8066500,1/16/1980,1640
USGS,8066500,1/17/1980,1610
USGS,8066500,1/18/1980,1610
USGS,8066500,1/19/1980,1610
USGS,8066500,1/20/1980,1640
USGS,8066500,1/21/1980,2740
USGS,8066500,1/22/1980,4250
USGS,8066500,1/23/1980,10400
USGS,8066500,1/24/1980,15400
USGS,8066500,1/25/1980,19800
USGS,8066500,1/26/1980,22000
USGS,8066500,1/27/1980,22100
USGS,8066500,1/28/1980,21800
USGS,8066500,1/29/1980,21700
USGS,8066500,1/30/1980,21700
USGS,8066500,1/31/1980,21700
USGS,8066500,2/1/1980,21700
USGS,8066500,2/2/1980,21600
USGS,8066500,2/3/1980,20200
USGS,8066500,2/4/1980,15400
USGS,8066500,2/5/1980,10500
USGS,8066500,2/6/1980,6710
USGS,8066500,2/7/1980,4110
USGS,8066500,2/8/1980,2980
USGS,8066500,2/9/1980,6100
USGS,8066500,2/10/1980,11900
USGS,8066500,2/11/1980,13800
USGS,8066500,2/12/1980,15300
USGS,8066500,2/13/1980,16600
USGS,8066500,2/14/1980,17400
USGS,8066500,2/15/1980,18200
USGS,8066500,2/16/1980,18400
USGS,8066500,2/17/1980,18300
USGS,8066500,2/18/1980,15500
USGS,8066500,2/19/1980,11100
USGS,8066500,2/20/1980,8960
USGS,8066500,2/21/1980,7770
USGS,8066500,2/22/1980,6710
USGS,8066500,2/23/1980,5260
USGS,8066500,2/24/1980,4340
USGS,8066500,2/25/1980,3570
USGS,8066500,2/26/1980,2700
USGS,8066500,2/27/1980,1940
USGS,8066500,2/28/1980,1740
USGS,8066500,2/29/1980,1700
USGS,8066500,3/1/1980,1780
USGS,8066500,3/2/1980,2980
USGS,8066500,3/3/1980,3730
USGS,8066500,3/4/1980,3780
USGS,8066500,3/5/1980,3710
USGS,8066500,3/6/1980,3690
USGS,8066500,3/7/1980,3670
USGS,8066500,3/8/1980,3600
USGS,8066500,3/9/1980,3520
USGS,8066500,3/10/1980,3520
USGS,8066500,3/11/1980,3530
USGS,8066500,3/12/1980,3130
USGS,8066500,3/13/1980,2550
USGS,8066500,3/14/1980,2200
USGS,8066500,3/15/1980,2140
USGS,8066500,3/16/1980,1830
USGS,8066500,3/17/1980,1740
USGS,8066500,3/18/1980,1660
USGS,8066500,3/19/1980,1610
USGS,8066500,3/20/1980,1680
USGS,8066500,3/21/1980,1870
USGS,8066500,3/22/1980,1880
USGS,8066500,3/23/1980,1800
USGS,8066500,3/24/1980,2010
USGS,8066500,3/25/1980,2500
USGS,8066500,3/26/1980,3140
USGS,8066500,3/27/1980,4220
USGS,8066500,3/28/1980,18400
USGS,8066500,3/29/1980,26000
USGS,8066500,3/30/1980,27800
USGS,8066500,3/31/1980,26200
USGS,8066500,4/1/1980,22900
USGS,8066500,4/2/1980,18300
USGS,8066500,4/3/1980,14400
USGS,8066500,4/4/1980,10600
USGS,8066500,4/5/1980,7270
USGS,8066500,4/6/1980,4580
USGS,8066500,4/7/1980,3180
USGS,8066500,4/8/1980,2940
USGS,8066500,4/9/1980,2770
USGS,8066500,4/10/1980,2090
USGS,8066500,4/11/1980,1890
USGS,8066500,4/12/1980,1850
USGS,8066500,4/13/1980,2070
USGS,8066500,4/14/1980,5050
USGS,8066500,4/15/1980,5760
USGS,8066500,4/16/1980,7610
USGS,8066500,4/17/1980,9340
USGS,8066500,4/18/1980,9830
USGS,8066500,4/19/1980,10000
USGS,8066500,4/20/1980,11400
USGS,8066500,4/21/1980,11600
USGS,8066500,4/22/1980,11600
USGS,8066500,4/23/1980,10900
USGS,8066500,4/24/1980,9350
USGS,8066500,4/25/1980,8250
USGS,8066500,4/26/1980,8160
USGS,8066500,4/27/1980,7750
USGS,8066500,4/28/1980,7460
USGS,8066500,4/29/1980,7190
USGS,8066500,4/30/1980,7030
USGS,8066500,5/1/1980,7000
USGS,8066500,5/2/1980,7000
USGS,8066500,5/3/1980,6950
USGS,8066500,5/4/1980,6900
USGS,8066500,5/5/1980,6650
USGS,8066500,5/6/1980,5690
USGS,8066500,5/7/1980,5150
USGS,8066500,5/8/1980,5010
USGS,8066500,5/9/1980,4990
USGS,8066500,5/10/1980,4320
USGS,8066500,5/11/1980,3370
USGS,8066500,5/12/1980,3160
USGS,8066500,5/13/1980,3150
USGS,8066500,5/14/1980,4260
USGS,8066500,5/15/1980,12000
USGS,8066500,5/16/1980,27300
USGS,8066500,5/17/1980,40500
USGS,8066500,5/18/1980,43300
USGS,8066500,5/19/1980,44200
USGS,8066500,5/20/1980,44800
USGS,8066500,5/21/1980,44000
USGS,8066500,5/22/1980,41100
USGS,8066500,5/23/1980,36200
USGS,8066500,5/24/1980,31100
USGS,8066500,5/25/1980,24300
USGS,8066500,5/26/1980,20600
USGS,8066500,5/27/1980,19900
USGS,8066500,5/28/1980,18100
USGS,8066500,5/29/1980,14400
USGS,8066500,5/30/1980,10700
USGS,8066500,5/31/1980,7240
USGS,8066500,6/1/1980,4750
USGS,8066500,6/2/1980,3370
USGS,8066500,6/3/1980,3160
USGS,8066500,6/4/1980,3070
USGS,8066500,6/5/1980,2990
USGS,8066500,6/6/1980,2920
USGS,8066500,6/7/1980,2880
USGS,8066500,6/8/1980,2840
USGS,8066500,6/9/1980,2780
USGS,8066500,6/10/1980,2750
USGS,8066500,6/11/1980,2720
USGS,8066500,6/12/1980,2710
USGS,8066500,6/13/1980,2680
USGS,8066500,6/14/1980,2660
USGS,8066500,6/15/1980,2700
USGS,8066500,6/16/1980,2700
USGS,8066500,6/17/1980,2670
USGS,8066500,6/18/1980,2660
USGS,8066500,6/19/1980,2620
USGS,8066500,6/20/1980,2610
USGS,8066500,6/21/1980,2630
USGS,8066500,6/22/1980,2620
USGS,8066500,6/23/1980,2620
USGS,8066500,6/24/1980,2560
USGS,8066500,6/25/1980,2510
USGS,8066500,6/26/1980,2400
USGS,8066500,6/27/1980,2340
USGS,8066500,6/28/1980,2310
USGS,8066500,6/29/1980,2300
USGS,8066500,6/30/1980,2290
USGS,8066500,7/1/1980,2270
USGS,8066500,7/2/1980,2250
USGS,8066500,7/3/1980,2210
USGS,8066500,7/4/1980,2200
USGS,8066500,7/5/1980,2180
USGS,8066500,7/6/1980,2160
USGS,8066500,7/7/1980,2150
USGS,8066500,7/8/1980,2140
USGS,8066500,7/9/1980,2120
USGS,8066500,7/10/1980,2110
USGS,8066500,7/11/1980,2100
USGS,8066500,7/12/1980,2090
USGS,8066500,7/13/1980,2080
USGS,8066500,7/14/1980,2070
USGS,8066500,7/15/1980,2070
USGS,8066500,7/16/1980,2070
USGS,8066500,7/17/1980,2050
USGS,8066500,7/18/1980,2040
USGS,8066500,7/19/1980,2030
USGS,8066500,7/20/1980,2030
USGS,8066500,7/21/1980,2030
USGS,8066500,7/22/1980,2040
USGS,8066500,7/23/1980,2020
USGS,8066500,7/24/1980,1990
USGS,8066500,7/25/1980,1990
USGS,8066500,7/26/1980,1900
USGS,8066500,7/27/1980,1820
USGS,8066500,7/28/1980,1830
USGS,8066500,7/29/1980,1830
USGS,8066500,7/30/1980,1500
USGS,8066500,7/31/1980,1240
USGS,8066500,8/1/1980,1200
USGS,8066500,8/2/1980,1100
USGS,8066500,8/3/1980,1040
USGS,8066500,8/4/1980,1050
USGS,8066500,8/5/1980,1060
USGS,8066500,8/6/1980,1080
USGS,8066500,8/7/1980,1080
USGS,8066500,8/8/1980,1130
USGS,8066500,8/9/1980,1010
USGS,8066500,8/10/1980,972
USGS,8066500,8/11/1980,975
USGS,8066500,8/12/1980,991
USGS,8066500,8/13/1980,985
USGS,8066500,8/14/1980,979
USGS,8066500,8/15/1980,977
USGS,8066500,8/16/1980,996
USGS,8066500,8/17/1980,979
USGS,8066500,8/18/1980,984
USGS,8066500,8/19/1980,1000
USGS,8066500,8/20/1980,995
USGS,8066500,8/21/1980,979
USGS,8066500,8/22/1980,969
USGS,8066500,8/23/1980,961
USGS,8066500,8/24/1980,950
USGS,8066500,8/25/1980,952
USGS,8066500,8/26/1980,1730
USGS,8066500,8/27/1980,2070
USGS,8066500,8/28/1980,2130
USGS,8066500,8/29/1980,2110
USGS,8066500,8/30/1980,2050
USGS,8066500,8/31/1980,1500
USGS,8066500,9/1/1980,1540
USGS,8066500,9/2/1980,2120
USGS,8066500,9/3/1980,2260
USGS,8066500,9/4/1980,2170
USGS,8066500,9/5/1980,2180
USGS,8066500,9/6/1980,2280
USGS,8066500,9/7/1980,2250
USGS,8066500,9/8/1980,2240
USGS,8066500,9/9/1980,1500
USGS,8066500,9/10/1980,1050
USGS,8066500,9/11/1980,1000
USGS,8066500,9/12/1980,1010
USGS,8066500,9/13/1980,1010
USGS,8066500,9/14/1980,1010
USGS,8066500,9/15/1980,1010
USGS,8066500,9/16/1980,1010
USGS,8066500,9/17/1980,1010
USGS,8066500,9/18/1980,1010
USGS,8066500,9/19/1980,1010
USGS,8066500,9/20/1980,1010
USGS,8066500,9/21/1980,1030
USGS,8066500,9/22/1980,1040
USGS,8066500,9/23/1980,1050
USGS,8066500,9/24/1980,1040
USGS,8066500,9/25/1980,1060
USGS,8066500,9/26/1980,1040
USGS,8066500,9/27/1980,1040
USGS,8066500,9/28/1980,1030
USGS,8066500,9/29/1980,1050
USGS,8066500,9/30/1980,1100
USGS,8066500,10/1/1980,1090
USGS,8066500,10/2/1980,1050
USGS,8066500,10/3/1980,1030
USGS,8066500,10/4/1980,1020
USGS,8066500,10/5/1980,1020
USGS,8066500,10/6/1980,1020
USGS,8066500,10/7/1980,1010
USGS,8066500,10/8/1980,1020
USGS,8066500,10/9/1980,1020
USGS,8066500,10/10/1980,1030
USGS,8066500,10/11/1980,1030
USGS,8066500,10/12/1980,1030
USGS,8066500,10/13/1980,1020
USGS,8066500,10/14/1980,1020
USGS,8066500,10/15/1980,1020
USGS,8066500,10/16/1980,1020
USGS,8066500,10/17/1980,1030
USGS,8066500,10/18/1980,1110
USGS,8066500,10/19/1980,1190
USGS,8066500,10/20/1980,983
USGS,8066500,10/21/1980,908
